m/z,Average,Tryp R05,IMS199_Chemo_Left_4K,IMS199_Control_Right_Bottom_4K,IMS199_Control_Right_Top_4K
791.5153198,0.98873,1.40617,1.0685,0.867292,0.833554
792.2113647,0.920691,1.43191,0.860413,0.860818,0.919028
792.9074097,0.981115,1.64983,0.945901,0.892566,0.8996
793.6034546,1.60118,2.10002,1.87589,1.5045,1.1417
794.2994385,1.16891,1.8656,0.978875,1.119,1.32953
794.9954834,1.29512,1.80101,1.26927,1.28343,1.21785
795.6915283,1.1926,1.60025,1.22264,1.11712,1.07799
796.3875732,0.949071,1.42587,1.00731,0.808236,0.824922
797.0835571,1.00435,1.71097,0.913765,0.948921,0.956587
797.7796021,1.03287,1.51683,1.02606,0.955849,0.944465
798.475647,0.946433,1.242,1.03144,0.836263,0.803318
799.1716919,1.00613,1.93166,0.888719,0.91075,0.951819
799.8677368,1.06572,1.74087,1.03168,0.987882,0.967125
800.5637207,1.11587,1.4672,1.20969,1.01835,0.937313
801.2597656,0.988265,1.54004,0.964066,0.865295,0.959012
801.9558105,1.2995,1.97448,1.26608,1.27292,1.20518
802.6518555,1.42247,1.63323,1.48632,1.38717,1.30847
803.3479004,1.06229,1.454,1.1238,0.937769,0.96409
804.0438843,1.17297,1.53647,1.07617,1.21799,1.17553
804.7399292,1.07328,1.49239,1.08035,1.00432,0.989398
805.4359741,0.986832,1.39793,1.0843,0.843624,0.826853
806.132019,1.02559,1.64093,0.925316,0.985411,1.00922
806.828064,1.13727,1.83059,1.12593,1.03137,1.0121
807.5240479,1.06352,1.82037,1.10832,0.921237,0.882781
808.2200928,0.984881,1.61586,0.950182,0.892805,0.92153
808.9161377,1.18086,1.59143,1.1989,1.15158,1.06784
809.6121826,1.09754,1.49315,1.11917,1.03155,0.997508
810.3082275,1.0184,1.57727,1.07344,0.874244,0.870041
811.0042114,1.19122,1.5482,1.09455,1.27159,1.17563
811.7002563,1.31906,3.33956,1.13801,1.10565,1.03086
812.3963013,1.08868,2.3654,1.10998,0.805134,0.812578
813.0923462,1.22755,2.58681,0.995084,1.19649,1.14315
813.7883301,1.18716,1.98335,1.16044,1.08455,1.02209
814.484375,1.01772,1.64255,1.07596,0.860655,0.830888
815.1804199,1.11704,2.37174,1.02877,0.979169,0.987705
815.8764648,1.92892,2.83319,1.90091,1.90177,1.71575
816.5725098,5.43149,2.15155,6.76833,6.12518,4.02461
817.2684937,2.0498,2.04367,1.69348,1.97512,2.69308
817.9645386,2.68658,1.84086,2.58243,3.25828,2.7307
818.6605835,1.5282,2.00692,1.55258,1.51137,1.35275
819.3566284,1.0992,2.1031,1.11969,0.899954,0.897747
820.0526733,1.23716,2.94177,1.0217,1.12323,1.08305
820.7486572,1.16673,2.35229,1.10158,1.01266,0.981113
821.4447021,1.03298,1.92039,1.10354,0.834822,0.817456
822.1407471,1.11509,2.01758,1.01007,1.04532,1.03945
822.836792,1.65385,1.74846,1.70668,1.69995,1.51051
823.5328369,1.18436,1.55139,1.27709,1.06163,1.01585
824.2288208,1.10445,1.54081,1.03667,1.0955,1.09792
824.9248657,1.1979,2.13228,1.13022,1.12448,1.07621
825.6209106,1.15598,2.45346,1.09366,1.00699,0.948535
826.3169556,1.01813,1.90778,1.00994,0.873737,0.874832
827.0129395,1.10506,1.86847,0.999732,1.08383,1.04066
827.7089844,1.1935,2.24617,1.14849,1.07072,0.99938
828.4050293,1.06414,2.00861,1.1256,0.847505,0.840352
829.1010742,1.31374,4.02163,1.01179,1.09526,1.05588
829.7971191,1.37882,2.9512,1.24435,1.24485,1.15008
830.493103,1.17675,2.08274,1.22637,1.01775,0.925698
831.1891479,1.1777,2.00162,1.14017,1.06179,1.06424
831.8851929,3.91593,2.09475,4.48388,4.20017,3.49061
832.5812378,1.95523,2.24752,2.46366,1.85177,1.3301
833.2772827,1.46844,3.69314,1.07994,1.30111,1.52012
833.9732666,1.3458,2.36866,1.28474,1.32313,1.22748
834.6693115,1.2525,2.66276,1.19925,1.06085,1.01435
835.3653564,1.02578,2.08845,1.02413,0.833367,0.840181
836.0614014,1.12301,2.04346,1.01623,1.07587,1.05007
836.7574463,3.0641,2.47432,3.42903,2.62425,2.83198
837.4534302,1.59776,2.79965,1.94034,1.13613,1.09486
838.1494751,1.6487,2.71024,1.23947,1.72491,1.85254
838.84552,1.52181,2.29142,1.48505,1.4553,1.3887
839.5415649,1.81462,2.75469,1.93032,1.76812,1.37815
840.2376099,1.42444,2.43506,1.35869,1.34924,1.27856
840.9335938,1.74947,2.49867,1.64031,1.61061,1.66315
841.6296387,1.40331,2.46954,1.39055,1.21732,1.14428
842.3256836,1.32259,2.47185,1.54327,0.90152,0.914829
843.0217285,13.1168,92.7686,1.99906,2.25677,1.76154
843.7177124,6.72438,39.609,2.27079,2.19233,1.78532
844.4137573,1.90162,7.27749,1.42979,1.08607,1.01623
845.1098022,2.6455,12.8746,1.17825,1.45523,1.36067
845.8058472,1.64044,4.67913,1.31713,1.32191,1.24202
846.5018921,1.1546,2.42429,1.15399,0.957547,0.883095
847.197876,1.14385,2.72757,0.93018,1.00212,1.01772
847.8939209,1.17337,2.64855,1.04327,1.03839,1.00712
848.5899658,1.14116,1.8369,1.19694,1.02471,0.919937
849.2860107,1.05574,1.96641,0.971024,0.961528,0.967232
849.9820557,1.17712,2.25209,1.08867,1.07937,1.03134
850.6780396,2.0184,2.46888,2.17353,1.97352,1.65467
851.3740845,1.28609,1.85363,1.31765,1.06111,1.22733
852.0701294,1.52705,1.79486,1.37799,1.61197,1.57182
852.7661743,2.35673,1.67068,2.74766,1.74553,2.02709
853.4622192,1.46391,1.61334,1.8802,1.13652,1.00052
854.1582031,1.30559,1.77753,1.00339,1.32798,1.50258
854.854248,1.37414,2.1002,1.3588,1.29385,1.23948
855.550293,3.05399,20.3075,1.39578,1.15703,0.997279
856.2463379,1.80695,9.29505,1.02488,1.06099,1.09842
856.9423828,2.6357,11.3563,1.47549,1.47748,1.34903
857.6383667,3.73404,6.32633,3.94918,3.72378,2.30806
858.3344116,2.23777,3.7313,1.64224,2.09517,2.6918
859.0304565,2.59439,3.39025,2.17325,3.00242,2.63103
859.7265015,1.82939,3.1765,1.69623,1.82276,1.60514
860.4224854,1.25292,2.24692,1.26728,1.08658,1.05075
861.1185303,1.30683,2.93768,1.06241,1.27075,1.19973
861.8145752,1.69076,7.1528,1.1708,1.15462,1.08237
862.5106201,1.28504,4.02781,1.11736,0.960036,0.87985
863.206665,1.09878,2.80287,0.914308,0.943377,0.959872
863.9026489,1.12104,2.36945,1.03213,0.995739,0.946575
864.5986938,1.47899,5.69468,1.09518,0.97722,0.874916
865.2947388,1.45969,6.06561,0.96893,0.914693,0.903094
865.9907837,1.42013,4.99124,1.03796,1.05739,1.01847
866.6868286,1.19265,2.74273,1.08491,1.03248,0.972188
867.3828125,1.00736,2.01691,1.00742,0.837149,0.826345
868.0788574,1.17767,2.23434,1.04442,1.1501,1.08169
868.7749023,1.5625,2.46502,1.58069,1.27455,1.35592
869.4709473,1.21538,2.46112,1.3519,0.913604,0.852547
870.1669922,1.27014,2.3298,1.04157,1.23856,1.28098
870.8629761,2.58114,10.3498,1.68086,1.53616,1.36942
871.559021,1.43103,3.19045,1.5303,1.11617,0.946848
872.2550659,1.69539,5.84064,1.07147,1.28739,1.28537
872.9511108,1.52561,3.2254,1.34507,1.41607,1.29001
873.6470947,1.36062,2.78798,1.33326,1.22526,1.05944
874.3431396,1.16483,2.85022,1.09396,0.923285,0.959155
875.0391846,1.35626,2.82798,1.165,1.32747,1.22779
875.7352295,1.33434,2.5701,1.27973,1.25735,1.11741
876.4312744,1.05214,2.2041,1.05978,0.8637,0.841096
877.1272583,1.17103,2.88023,0.965973,1.08326,1.03814
877.8233032,1.27063,3.18239,1.14755,1.10562,1.03293
878.5193481,1.13291,2.86201,1.09461,0.925685,0.84382
879.2153931,1.42532,5.74043,0.955242,0.972369,0.949581
879.911438,1.53269,4.57465,1.27032,1.32697,1.18862
880.6074219,1.45233,4.26575,1.28055,1.16781,1.0481
881.3034668,1.34929,4.34681,1.06244,1.00203,1.0084
881.9995117,1.2473,2.56909,1.11673,1.18574,1.09813
882.6955566,1.25525,2.94862,1.13122,1.08178,0.984662
883.3916016,1.13106,3.10868,0.988744,0.862723,0.844959
884.0875854,1.16789,2.59107,1.02558,1.08096,1.03395
884.7836304,1.41201,3.70062,1.2701,1.20939,1.12002
885.4796753,1.40833,3.30348,1.58743,0.959704,0.882763
886.1757202,1.71305,2.71159,1.32719,2.04655,1.80178
886.8717651,1.91323,2.52077,1.89991,1.82099,1.73744
887.567749,1.40328,2.4155,1.49645,1.19088,1.08826
888.2637939,1.18008,2.1419,1.0344,1.12829,1.15377
888.9598389,1.2182,1.90311,1.15735,1.18163,1.11252
889.6558838,1.18482,2.07331,1.16798,1.08656,0.989198
890.3518677,1.10635,2.57165,1.06023,0.905641,0.874664
891.0479126,1.25436,2.3363,1.12703,1.19185,1.12863
891.7439575,1.2224,2.34535,1.19295,1.10647,1.02003
892.4400024,1.06475,2.02552,1.05413,0.941072,0.882733
893.1360474,1.21934,2.95083,1.04182,1.10344,1.02361
893.8320313,1.25993,2.8122,1.15164,1.14436,1.03229
894.5280762,1.42353,3.61753,1.50157,1.07193,0.948514
895.2241211,3.11436,4.5851,2.66009,3.63676,3.16666
895.920166,2.26516,3.69229,2.1751,2.42413,1.99539
896.6162109,1.58075,3.23059,1.47411,1.48822,1.38206
897.3121948,1.39613,2.80977,1.2332,1.37295,1.29726
898.0082397,1.51504,2.4267,1.44008,1.55268,1.37442
898.7042847,1.92238,2.36939,2.13404,1.6174,1.58021
899.4003296,1.28863,2.05672,1.3842,1.06113,1.07645
900.0963745,1.55151,2.09513,1.41917,1.59621,1.5301
900.7923584,1.99112,2.69116,2.05523,1.98254,1.69681
901.4884033,1.81307,2.58209,2.38751,1.27521,1.12864
902.1844482,2.13023,2.54986,1.53589,2.8884,2.44712
902.8804932,1.82804,2.28126,1.82898,1.91413,1.64594
903.5765381,1.23335,2.17659,1.29983,1.09959,0.958459
904.272522,1.15708,2.15367,1.02696,1.13398,1.08725
904.9685669,1.4462,2.32522,1.54639,1.27058,1.13432
905.6646118,2.09626,2.12853,2.1321,2.26807,1.93462
906.3606567,1.97494,7.24796,1.63662,1.46069,1.29586
907.0566406,1.61769,4.45307,1.37389,1.40197,1.30704
907.7526855,1.88249,4.79964,1.58886,1.71913,1.50437
908.4487305,1.42929,3.04291,1.41711,1.20851,1.10164
909.1447754,1.47176,3.09567,1.27068,1.42374,1.33675
909.8408203,1.7264,2.94562,1.76922,1.60473,1.41397
910.5368042,1.35698,3.01877,1.33087,1.15859,1.08735
911.2328491,1.32387,2.67758,1.16489,1.27861,1.21327
911.928894,1.45369,3.24274,1.34467,1.34179,1.21254
912.624939,2.23643,14.1612,1.37306,1.25537,1.09359
913.3209839,1.79492,9.53322,1.14005,1.09279,1.06967
914.0169678,1.60702,4.30105,1.35755,1.48723,1.35627
914.7130127,1.57138,4.67448,1.37583,1.30587,1.14872
915.4090576,1.30646,3.16816,1.30581,1.0426,0.991602
916.1051025,1.66062,2.90458,1.44343,1.78091,1.56891
916.8011475,1.64352,3.28604,1.61268,1.54711,1.32399
917.4971313,1.39238,2.97305,1.35747,1.27472,1.13123
918.1931763,1.40239,2.76556,1.21881,1.43662,1.28834
918.8892212,1.38927,2.6788,1.32344,1.30011,1.173
919.5852661,1.37826,2.37575,1.4867,1.21911,1.04627
920.28125,1.23295,2.27361,1.12522,1.16097,1.15453
920.9772949,1.39354,2.23241,1.35449,1.37263,1.23511
921.6733398,1.39489,2.12616,1.47645,1.32117,1.1211
922.3693848,1.22987,2.02231,1.18668,1.17563,1.12587
923.0654297,1.42302,1.98008,1.36381,1.48298,1.30831
923.7614136,1.45319,1.9654,1.48804,1.4878,1.24561
924.4574585,1.19657,1.94825,1.22227,1.07964,1.03573
925.1535034,1.26012,1.95675,1.13941,1.30981,1.20394
925.8495483,1.50577,1.89559,1.52309,1.52197,1.36183
926.5455933,1.26303,1.89885,1.42859,1.08798,0.968897
927.2415771,1.34704,2.02864,1.17898,1.41123,1.36119
927.9376221,2.34217,2.62202,2.46155,2.42044,2.10682
928.633667,2.07934,7.39961,1.9603,1.64205,1.22362
929.3297119,1.70381,5.79969,1.31649,1.41933,1.48782
930.0257568,2.79987,4.83075,2.55683,3.05948,2.53334
930.7217407,2.08018,4.87785,2.01508,1.95255,1.55461
931.4177856,1.49712,3.92014,1.30149,1.27182,1.30002
932.1138306,1.57394,3.66983,1.318,1.56964,1.40762
932.8098755,1.69255,4.13075,1.63355,1.47915,1.25031
933.5059204,1.40402,3.0749,1.31132,1.287,1.16179
934.2019043,1.50472,3.39538,1.32457,1.45124,1.29797
934.8979492,1.52027,2.9885,1.45769,1.37817,1.28825
935.5939941,1.40773,2.64452,1.44276,1.25886,1.10436
936.2900391,1.40942,3.44875,1.21719,1.26119,1.20876
936.9860229,3.53681,2.56781,3.63003,4.02902,3.45195
937.6820679,1.91773,2.53586,2.10815,1.7368,1.58931
938.3781128,2.06306,2.80892,1.70406,2.36824,2.24002
939.0741577,1.66833,2.47594,1.58589,1.73048,1.55016
939.7702026,1.46578,2.41301,1.45558,1.41857,1.24922
940.4661865,1.55487,3.13665,1.74317,1.2096,1.09299
941.1622314,1.84897,2.55965,1.50091,2.25701,1.93237
941.8582764,1.85259,2.24938,1.87428,1.9342,1.67241
942.5543213,1.38031,2.19892,1.55118,1.17836,1.04514
943.2503662,1.45666,2.0696,1.32839,1.54496,1.4184
943.9463501,6.83206,2.19284,6.7278,8.73836,7.35128
944.642395,45.0527,3.09733,72.8815,44.0006,17.698
945.3384399,29.4529,2.92788,9.35763,41.2817,61.6677
946.0344849,32.0179,2.65401,32.4511,39.7145,36.3833
946.7305298,7.28516,2.47821,9.25957,7.87737,5.60339
947.4265137,2.67984,2.20997,1.94864,2.75081,4.01096
948.1225586,2.36231,2.17863,2.2117,2.77298,2.45705
948.8186035,1.67148,2.1507,1.67788,1.64508,1.57826
949.5146484,1.55415,1.98193,1.8405,1.29876,1.21732
950.2106934,1.77857,2.62137,1.52058,2.016,1.84585
950.9066772,1.80994,2.89374,1.78882,1.74486,1.61308
951.6027222,1.43689,2.72487,1.50343,1.31165,1.10928
952.2987671,1.39533,3.24864,1.18678,1.32447,1.28667
952.994812,1.46014,2.77459,1.35084,1.435,1.29405
953.6907959,1.46156,2.54587,1.50583,1.3744,1.16858
954.3868408,1.3013,2.95191,1.1855,1.15203,1.14028
955.0828857,1.43992,2.8023,1.29768,1.43223,1.29661
955.7789307,1.89338,2.61706,2.05757,1.85804,1.5221
956.4749756,1.41076,2.52164,1.50618,1.18118,1.13866
957.1709595,1.69793,2.61043,1.53429,1.83576,1.63557
957.8670044,3.07022,2.35958,3.2134,3.55566,2.84515
958.5630493,2.09268,2.14274,2.9252,1.48405,1.26594
959.2590942,2.41232,2.16137,1.69465,3.3684,2.98067
959.9551392,2.08917,2.05955,2.17645,2.21552,1.9185
960.651123,1.44744,2.00687,1.58978,1.36395,1.14022
961.347168,1.29618,2.03472,1.17877,1.30142,1.29623
962.0432129,1.39641,1.98822,1.352,1.40748,1.29071
962.7392578,1.32279,1.93286,1.32568,1.27712,1.17335
963.4353027,1.1367,1.93292,1.12163,1.0443,1.02156
964.1312866,1.25678,2.17446,1.13382,1.23992,1.17513
964.8273315,1.27869,1.96534,1.25806,1.22602,1.13677
965.5233765,1.19822,2.30637,1.24006,1.0166,0.926093
966.2194214,1.28773,2.41983,1.10422,1.35928,1.21635
966.9154053,2.43723,2.67575,2.35336,2.86808,2.27649
967.6114502,1.75102,2.42471,2.12946,1.64596,1.10063
968.3074951,1.63928,2.50989,1.21027,1.89494,1.93317
969.00354,1.68195,2.21523,1.62484,1.80209,1.57682
969.699585,1.37558,2.09337,1.44043,1.34318,1.12945
970.3955688,1.19258,2.14147,1.11428,1.11787,1.11653
971.0916138,1.40675,2.18161,1.33967,1.44024,1.28882
971.7876587,4.13754,1.99799,4.69017,4.882,3.52623
972.4837036,1.85474,2.14701,1.91231,1.59998,1.94869
973.1797485,2.38552,2.19004,1.96071,3.08279,2.67164
973.8757324,1.75097,2.21199,1.75327,1.84439,1.6052
974.5717773,1.23837,2.06249,1.32907,1.10875,0.993475
975.2678223,1.21634,2.03446,1.04554,1.29488,1.22133
975.9638672,1.39378,2.04672,1.37198,1.3993,1.24254
976.6599121,1.47102,2.21492,1.58084,1.37727,1.21181
977.355896,1.29805,2.95782,1.11992,1.20201,1.23437
978.0519409,1.45696,2.58814,1.31138,1.45991,1.40424
978.7479858,1.34244,2.05573,1.35762,1.2996,1.16746
979.4440308,1.13897,2.03804,1.11299,1.04182,1.01608
980.1400757,1.2589,1.989,1.16242,1.30438,1.18619
980.8360596,1.26971,1.94788,1.28305,1.23723,1.10123
981.5321045,1.11041,1.79474,1.14966,1.00641,0.942009
982.2281494,1.24465,2.16359,1.1561,1.24256,1.11701
982.9241943,2.38437,2.26235,2.40892,2.77221,2.20542
983.6201782,1.72394,1.95668,1.98609,1.74654,1.29517
984.3162231,1.59652,2.15448,1.36051,1.71336,1.74536
985.0122681,1.60055,2.10323,1.58036,1.67508,1.47363
985.708313,3.59963,1.94252,5.2113,3.58875,1.78164
986.4043579,3.19356,1.8807,1.71871,4.26435,5.25307
987.1003418,3.20599,1.93842,2.91505,4.01751,3.59447
987.7963867,1.87847,1.98327,1.93214,2.03418,1.71995
988.4924316,1.33622,2.02128,1.35237,1.21892,1.25552
989.1884766,1.48013,2.03949,1.27955,1.67256,1.48288
989.8845215,1.38486,1.90532,1.36259,1.41429,1.25021
990.5805054,1.16258,1.83813,1.23961,1.06387,0.946418
991.2765503,1.19484,1.82449,1.07409,1.2285,1.18845
991.9725952,1.34869,1.80909,1.33567,1.36715,1.24209
992.6686401,1.25301,1.80036,1.3539,1.18092,1.00854
993.3646851,1.19891,1.85518,1.09637,1.20955,1.18892
994.0606689,1.32402,2.05454,1.24683,1.36896,1.2245
994.7567139,1.19837,1.82427,1.20068,1.17591,1.03058
995.4527588,1.06481,1.82558,1.04991,0.973749,0.952804
996.1488037,1.50855,3.58495,1.31187,1.38439,1.20678
996.8448486,1.37057,2.75984,1.23873,1.26031,1.2034
997.5408325,1.36802,2.90773,1.48346,1.11118,1.0089
998.2368774,1.79248,2.86288,1.59511,1.89754,1.73962
998.9329224,1.69039,2.70956,1.68004,1.68449,1.48349
999.6289673,1.25256,1.85454,1.35417,1.13956,1.02064
1000.3249512,1.2526,2.07285,1.09774,1.28212,1.2443
1001.0209961,1.38561,1.8031,1.36459,1.41918,1.29068
1001.717041,1.19265,1.70324,1.24302,1.15433,1.01381
1002.4130859,1.07052,1.74128,1.02003,1.01708,1.00847
1003.1091309,1.17827,1.64736,1.12933,1.20556,1.08704
1003.8051147,1.1836,1.75303,1.18881,1.17391,1.04391
1004.5011597,1.07174,1.85882,1.13226,0.950971,0.875791
1005.1972046,1.21937,1.89531,1.09951,1.3166,1.17802
1005.8932495,1.21063,1.75901,1.20406,1.20699,1.08597
1006.5892944,1.14337,1.78744,1.23356,1.05303,0.925179
1007.2852783,1.11693,1.73939,1.01495,1.16074,1.08833
1007.9813232,1.31147,1.91869,1.27667,1.356,1.20286
1008.6773682,1.15402,1.60147,1.25284,1.0956,0.9335
1009.3734131,1.12602,1.72091,1.07455,1.10932,1.06722
1010.069458,1.25831,1.75798,1.20938,1.30691,1.17368
1010.7654419,1.22131,1.62662,1.29517,1.20623,1.0244
1011.4614868,1.0762,1.59619,1.07711,1.01472,0.987306
1012.1575317,2.44324,18.0102,1.14665,1.32906,1.13856
1012.8535767,1.72749,8.71662,1.21917,1.22807,1.06428
1013.5495605,1.26964,2.48232,1.36775,1.12809,0.949094
1014.2456055,1.38195,3.67285,1.08515,1.35245,1.26538
1014.9416504,1.50008,2.26692,1.46081,1.54192,1.36031
1015.6376953,1.17618,1.61413,1.32356,1.07624,0.921754
1016.3337402,1.1962,1.86796,1.04084,1.26538,1.19713
1017.0297241,1.22613,1.71799,1.19268,1.25213,1.12562
1017.725769,1.29938,1.67418,1.39454,1.28459,1.08127
1018.421814,1.68218,1.81255,2.09359,1.48117,1.20025
1019.1178589,1.75189,1.85,1.40997,2.11264,2.05108
1019.8139038,1.70476,1.72874,1.77581,1.80562,1.57304
1020.5098877,1.18458,1.664,1.25891,1.10927,1.01399
1021.2059326,1.19678,1.79811,1.07622,1.24879,1.18403
1021.9019775,1.22857,1.84374,1.20152,1.22861,1.09983
1022.5980225,1.13546,2.222,1.15941,0.99918,0.897821
1023.2940674,1.16144,2.01404,1.02667,1.18762,1.11433
1023.9900513,1.31148,2.84403,1.18651,1.21314,1.09928
1024.6861572,1.24406,2.25011,1.33901,1.12001,0.934936
1025.3820801,1.19081,1.95551,1.03827,1.22804,1.16936
1026.078125,1.51365,2.11758,1.49569,1.54296,1.37683
1026.7741699,1.45052,1.92284,1.5846,1.42627,1.15424
1027.4702148,1.23965,1.91007,1.16909,1.22532,1.2131
1028.1662598,1.41959,1.94709,1.33833,1.54539,1.34016
1028.8623047,3.88895,2.07187,4.35757,4.6323,3.37842
1029.5583496,1.70841,1.88446,1.96041,1.42509,1.54249
1030.2543945,2.35313,2.1617,1.95458,3.11947,2.58382
1030.9504395,1.69975,2.16862,1.70374,1.80049,1.53633
1031.6464844,1.22909,2.04225,1.29063,1.13918,1.00594
1032.3424072,1.37007,1.92471,1.4581,1.24399,1.18891
1033.0384521,10.53,1.84183,11.2738,12.5855,11.0204
1033.7344971,4.43983,2.33693,6.36664,4.4949,2.30272
1034.430542,3.02185,2.8907,1.62069,3.74611,4.91241
1035.1265869,2.461,2.6059,2.36855,2.8459,2.44643
1035.8226318,1.48691,1.94782,1.53581,1.5536,1.2994
1036.5186768,1.13903,1.64472,1.13793,1.08995,1.05887
1037.2147217,1.18589,1.68251,1.10651,1.26295,1.13852
1037.9107666,1.17338,1.69792,1.16658,1.16952,1.0455
1038.6066895,1.05207,1.64433,1.1192,0.957209,0.852013
1039.3027344,1.1247,1.81331,1.02037,1.16689,1.06515
1039.9987793,1.41862,1.91878,1.42738,1.46577,1.24898
1040.6948242,1.2531,1.60254,1.40294,1.18737,0.980558
1041.3908691,1.12108,1.60009,1.0137,1.16335,1.12886
1042.0869141,1.24015,1.76833,1.21245,1.26281,1.1352
1042.782959,1.2336,1.72003,1.30215,1.21899,1.00952
1043.4790039,1.07309,1.6929,1.04485,1.01135,1.00114
1044.1750488,1.23588,1.81886,1.12721,1.31087,1.17756
1044.8710938,1.33667,2.3522,1.30649,1.28072,1.14111
1045.5670166,1.16973,1.93002,1.33115,0.930507,0.878546
1046.2630615,2.87073,17.6078,1.19497,1.52205,1.30976
1046.9591064,2.11476,9.45862,1.41409,1.40863,1.22328
1047.6551514,1.16018,2.13622,1.22266,1.00652,0.888699
1048.3511963,1.28739,3.66842,0.977707,1.13844,1.10638
1049.0472412,1.35416,2.20911,1.28366,1.38158,1.21114
1049.7432861,1.29123,3.35358,1.2491,1.14693,0.957709
1050.4393311,1.164,3.10353,1.0171,1.03386,1.01024
1051.135376,1.34837,3.03994,1.1802,1.37771,1.18559
1051.8312988,1.23411,2.20195,1.21002,1.21118,1.04354
1052.5273438,1.04132,1.76816,1.06271,0.943704,0.889151
1053.2233887,1.1995,1.8477,1.0981,1.24779,1.13885
1053.9194336,1.22792,1.92536,1.2164,1.22251,1.0739
1054.6154785,1.12012,1.64166,1.26177,0.973245,0.8816
1055.3115234,1.23797,1.67469,1.03996,1.44028,1.29156
1056.0075684,1.32978,2.03853,1.28998,1.37141,1.21011
1056.7036133,1.19967,1.75243,1.29389,1.14198,0.950861
1057.3996582,1.101,1.76265,0.969175,1.11595,1.11357
1058.0957031,1.28154,1.81904,1.26122,1.31676,1.16274
1058.791626,1.18901,1.65295,1.24608,1.15818,0.993246
1059.4876709,1.05296,1.61835,1.03706,0.986495,0.971098
1060.1837158,1.34825,3.46665,1.10939,1.21562,1.11544
1060.8797607,1.49102,4.54999,1.19828,1.1522,1.0663
1061.5758057,1.2801,3.87554,1.10826,0.954609,0.895508
1062.2718506,1.21526,2.45975,1.046,1.17848,1.11705
1062.9678955,1.29704,1.91507,1.2871,1.27367,1.16001
1063.6639404,1.14102,1.88481,1.22285,1.01261,0.891909
1064.3599854,1.13268,2.08237,0.971638,1.13336,1.10138
1065.0560303,1.27978,2.09014,1.23211,1.27753,1.15788
1065.7519531,1.23176,2.09374,1.28909,1.12704,0.963397
1066.447998,1.63372,7.97487,1.04488,1.09547,1.05762
1067.144043,1.342,2.36977,1.23017,1.36784,1.22601
1067.8400879,1.61246,6.18285,1.269,1.21999,1.06809
1068.5361328,1.1348,2.84441,1.02609,0.968237,0.929657
1069.2321777,1.1945,2.53455,1.02898,1.15125,1.06941
1069.9282227,1.17754,2.11381,1.13743,1.11899,1.00563
1070.6242676,1.20978,1.92816,1.43604,0.942021,0.85892
1071.3203125,1.82702,1.9477,1.66006,2.12622,1.9011
1072.0162354,1.71656,2.2308,1.76736,1.77448,1.53939
1072.7122803,1.44189,2.00025,1.62791,1.3249,1.11558
1073.4083252,1.34304,1.95149,1.12193,1.47713,1.44293
1074.1043701,1.38349,2.44746,1.2972,1.37838,1.24506
1074.800415,1.19693,1.99238,1.22494,1.13273,0.977135
1075.49646,1.0512,1.73449,1.00351,0.999514,0.978314
1076.1925049,1.17188,1.9193,1.08917,1.17316,1.08832
1076.8885498,1.29416,1.69351,1.33323,1.29059,1.12602
1077.5845947,1.07042,1.49061,1.14813,0.953346,0.918783
1078.2806396,1.16912,1.68484,1.05098,1.21411,1.16225
1078.9765625,1.22668,1.66211,1.23303,1.23386,1.10086
1079.6726074,1.11108,1.55874,1.21627,1.00575,0.90778
1080.3686523,1.11272,1.69246,1.01544,1.12986,1.09244
1081.0646973,1.18925,1.64336,1.15752,1.20647,1.10246
1081.7607422,1.16933,1.72911,1.214,1.07867,1.00931
1082.4567871,1.1762,1.87902,1.23346,1.00056,1.01146
1083.152832,1.4509,1.93756,1.27429,1.46796,1.45088
1083.848877,1.43702,2.06398,1.50713,1.31715,1.19186
1084.5449219,1.13816,2.20296,1.12466,0.973148,0.956696
1085.2408447,1.26356,1.96915,1.1165,1.30585,1.21471
1085.9368896,1.34177,1.88357,1.35604,1.32637,1.18708
1086.6329346,1.16029,2.00571,1.23934,1.01009,0.915765
1087.3289795,1.22906,1.88282,1.10681,1.27686,1.1919
1088.0250244,1.38427,1.83901,1.38276,1.3303,1.31065
1088.7210693,1.23332,1.86963,1.34704,1.07757,0.968305
1089.4171143,1.12737,1.90823,1.03067,1.07499,1.09916
1090.1131592,1.26781,1.92089,1.19897,1.29577,1.18698
1090.8092041,1.2479,2.34859,1.22601,1.14192,1.01298
1091.505249,1.06759,2.02824,1.04122,0.935233,0.931964
1092.2011719,1.1964,2.02222,1.09578,1.20159,1.12755
1092.8972168,1.24966,2.18598,1.24133,1.1989,1.07503
1093.5932617,1.13733,1.86887,1.22908,0.95447,0.915083
1094.2893066,1.22621,2.05132,1.07207,1.24491,1.19739
1094.9853516,1.33198,2.02934,1.32141,1.27069,1.17624
1095.6813965,1.13952,1.94444,1.21754,1.00178,0.890506
1096.3774414,1.14379,2.04995,0.985646,1.12562,1.10944
1097.0734863,1.25046,1.86284,1.22037,1.23009,1.1318
1097.7695313,1.25961,1.85102,1.37191,1.13979,1.0105
1098.4655762,1.13871,1.78864,1.06221,1.11318,1.1021
1099.161499,1.28164,2.0914,1.1888,1.31226,1.18426
1099.8575439,1.28734,2.10476,1.29858,1.26476,1.08469
1100.5535889,1.13946,2.10094,1.14594,0.995372,0.988459
1101.2496338,1.40951,2.13397,1.27498,1.47815,1.37206
1101.9456787,1.48612,2.12248,1.5041,1.46269,1.32128
